TBL_NM,ITM_NM_ENG,ITM_ID,ORG_ID,C1_OBJ_NM,C2_OBJ_NM,C3_OBJ_NM,C2,C1_NM_ENG,C2_NM_ENG,C3_NM_ENG,LST_CHN_DE,PRD_DE,ITM_NM,TBL_ID,C1_OBJ_NM_ENG,C2_OBJ_NM_ENG,C3_OBJ_NM_ENG,C3,DT,PRD_SE,C1,C1_NM,C2_NM,C3_NM
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population Growth Rate,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,14,-0.87,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구성장률(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population Growth Rate,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,14,-0.93,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구성장률(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population Growth Rate,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,14,-0.99,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구성장률(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population percentage(%),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,15,27.7,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구구성비(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population percentage(%),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,15,27.7,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구구성비(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population percentage(%),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,15,27.8,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구구성비(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population percentage(%),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,15,27.8,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구구성비(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population percentage(%),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,15,27.9,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구구성비(%)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,0-14 years old(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,21,1019126,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 0-14세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,0-14 years old(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,21,1008119,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 0-14세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,0-14 years old(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,21,995233,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 0-14세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,0-14 years old(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,21,980184,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 0-14세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,0-14 years old(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,21,962661,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 0-14세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,15-64 years old(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,22,6585155,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,15-64 years old(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,22,6450790,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,15-64 years old(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,22,6330018,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,15-64 years old(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,22,6208290,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,15-64 years old(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,22,6092245,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 15-64세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,65 years old and over(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,23,5094078,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,65 years old and over(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,23,5137408,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,65 years old and over(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,23,5162316,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,65 years old and over(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,23,5183533,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,65 years old and over(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,23,5194657,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,인구(명): 65세 이상
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population percentage(%): 0-14 years old,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,31,8,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,- 구성비(%): 0-14세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population percentage(%): 0-14 years old,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,31,8,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,- 구성비(%): 0-14세
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Zero net migration,Gyeonggi-do,Population percentage(%): 0-14 years old,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,31,8,A,4,무이동 추계(출산율-중위 / 기대수명-중위 / 국제이동-무이동 / 국내이동-무이동),경기도,- 구성비(%): 0-14세
